Delivery Start (CET);Delivery End (CET);NO4 NO4->FI Export (MW);NO4 FI->NO4 Import (MW);NO4 NO4->NO3 Export (MW);NO4 NO3->NO4 Import (MW);NO4 NO4->SE1 Export (MW);NO4 SE1->NO4 Import (MW);NO4 NO4->SE2 Export (MW);NO4 SE2->NO4 Import (MW);NO4 Total Export (MW);NO4 Total Import (MW);NO4 Total Net Position (MW)
01.10.2025 00:45:00;01.10.2025 01:00:00;0;0;1399.8;0;0;47.6;0;0;1399.8;47.6;-1352.2
01.10.2025 01:00:00;01.10.2025 01:15:00;0;0;1375.6;0;0;0;0;0;1375.6;0;-1375.6
01.10.2025 01:15:00;01.10.2025 01:30:00;0;0;1376.9;0;0;0;0;0;1376.9;0;-1376.9
01.10.2025 01:30:00;01.10.2025 01:45:00;0;0;1367.9;0;0;0;0;0;1367.9;0;-1367.9
01.10.2025 01:45:00;01.10.2025 02:00:00;0;0;1368.6;0;0;0;0;0;1368.6;0;-1368.6
01.10.2025 02:00:00;01.10.2025 02:15:00;0;0;1378.5;0;0;0;0;0;1378.5;0;-1378.5
01.10.2025 02:15:00;01.10.2025 02:30:00;0;0;1375.7;0;0;0;0;0;1375.7;0;-1375.7
01.10.2025 02:30:00;01.10.2025 02:45:00;0;0;1373.5;0;0;0;0;0;1373.5;0;-1373.5
01.10.2025 02:45:00;01.10.2025 03:00:00;0;0;1371.8;0;0;0;0;0;1371.8;0;-1371.8
01.10.2025 03:00:00;01.10.2025 03:15:00;0;0;1374.2;0;0;0;0;0;1374.2;0;-1374.2
01.10.2025 03:15:00;01.10.2025 03:30:00;0;0;1358.7;0;0;0;0;0;1358.7;0;-1358.7
01.10.2025 03:30:00;01.10.2025 03:45:00;0;0;1353.4;0;0;0;0;0;1353.4;0;-1353.4
01.10.2025 03:45:00;01.10.2025 04:00:00;0;0;1348.4;0;0;0;0;0;1348.4;0;-1348.4
01.10.2025 04:00:00;01.10.2025 04:15:00;0;0;1339.5;0;0;0;0;0;1339.5;0;-1339.5
01.10.2025 04:15:00;01.10.2025 04:30:00;0;0;1343.1;0;0;4.4;0;0;1343.1;4.4;-1338.7
01.10.2025 04:30:00;01.10.2025 04:45:00;0;0;1341.7;0;0;0;0;0;1341.7;0;-1341.7
01.10.2025 04:45:00;01.10.2025 05:00:00;0;0;1345.1;0;0;0;0;0;1345.1;0;-1345.1
01.10.2025 05:00:00;01.10.2025 05:15:00;0;0;1434.8;0;0;163.8;0;0;1434.8;163.8;-1271
01.10.2025 05:15:00;01.10.2025 05:30:00;0;0;1409.6;0;0;130.3;0;0;1409.6;130.3;-1279.3
01.10.2025 05:30:00;01.10.2025 05:45:00;0;0;1415.3;0;0;130.8;0;0;1415.3;130.8;-1284.5
01.10.2025 05:45:00;01.10.2025 06:00:00;0;0;1336;0;0;55.6;0;0;1336;55.6;-1280.4
01.10.2025 06:00:00;01.10.2025 06:15:00;0;1612.3;0;0;0;0;2499.5;0;2499.5;1612.3;-887.2
01.10.2025 06:15:00;01.10.2025 06:30:00;847.5;0;0;0;0;0;0;0;847.5;0;-847.5
01.10.2025 06:30:00;01.10.2025 06:45:00;0;1579.1;2422.2;0;0;0;0;0;2422.2;1579.1;-843.1
01.10.2025 06:45:00;01.10.2025 07:00:00;838.3;0;0;0;0;0;0;0;838.3;0;-838.3
01.10.2025 07:00:00;01.10.2025 07:15:00;0;1322.4;2044;0;0;0;0;0;2044;1322.4;-721.6
01.10.2025 07:15:00;01.10.2025 07:30:00;418.2;0;300;0;0;0;0;0;718.2;0;-718.2
01.10.2025 07:30:00;01.10.2025 07:45:00;0;5275.3;5994;0;0;0;0;0;5994;5275.3;-718.7
01.10.2025 07:45:00;01.10.2025 08:00:00;0;5297.5;6015.4;0;0;0;0;0;6015.4;5297.5;-717.9
01.10.2025 08:00:00;01.10.2025 08:15:00;858.2;0;0;0;0;0;0;0;858.2;0;-858.2
01.10.2025 08:15:00;01.10.2025 08:30:00;861;0;0;0;0;0;0;0;861;0;-861
01.10.2025 08:30:00;01.10.2025 08:45:00;979.9;0;0;0;0;0;0;0;979.9;0;-979.9
01.10.2025 08:45:00;01.10.2025 09:00:00;1015.1;0;0;0;0;0;0;0;1015.1;0;-1015.1
01.10.2025 09:00:00;01.10.2025 09:15:00;876.2;0;0;0;0;0;0;0;876.2;0;-876.2
01.10.2025 09:15:00;01.10.2025 09:30:00;1028.5;0;0;0;0;0;0;0;1028.5;0;-1028.5
01.10.2025 09:30:00;01.10.2025 09:45:00;0;1019;0;0;0;0;2025.5;0;2025.5;1019;-1006.5
01.10.2025 09:45:00;01.10.2025 10:00:00;940.6;0;0;0;0;0;0;0;940.6;0;-940.6
01.10.2025 10:00:00;01.10.2025 10:15:00;0;914.5;0;0;0;0;1870.6;0;1870.6;914.5;-956.1
01.10.2025 10:15:00;01.10.2025 10:30:00;927.1;0;0;0;0;0;0;0;927.1;0;-927.1
01.10.2025 10:30:00;01.10.2025 10:45:00;0;863.6;0;0;0;0;1760.1;0;1760.1;863.6;-896.5
01.10.2025 10:45:00;01.10.2025 11:00:00;0;5232.8;6126.8;0;0;0;0;0;6126.8;5232.8;-894
01.10.2025 11:00:00;01.10.2025 11:15:00;883.4;0;0;0;0;0;0;0;883.4;0;-883.4
01.10.2025 11:15:00;01.10.2025 11:30:00;882.5;0;0;0;0;0;0;0;882.5;0;-882.5
01.10.2025 11:30:00;01.10.2025 11:45:00;0;861;0;0;0;0;1746;0;1746;861;-885
01.10.2025 11:45:00;01.10.2025 12:00:00;884.4;0;0;0;0;0;0;0;884.4;0;-884.4
01.10.2025 12:00:00;01.10.2025 12:15:00;0;0;0;0;0;961.4;1877.9;0;1877.9;961.4;-916.5
01.10.2025 12:15:00;01.10.2025 12:30:00;920.5;0;0;0;0;0;0;0;920.5;0;-920.5
01.10.2025 12:30:00;01.10.2025 12:45:00;0;982;1911.4;0;0;0;0;0;1911.4;982;-929.4
01.10.2025 12:45:00;01.10.2025 13:00:00;906.3;0;0;0;0;0;0;0;906.3;0;-906.3
01.10.2025 13:00:00;01.10.2025 13:15:00;0;988.4;1901.3;0;0;0;0;0;1901.3;988.4;-912.9
01.10.2025 13:15:00;01.10.2025 13:30:00;911.3;0;0;0;0;0;0;0;911.3;0;-911.3
01.10.2025 13:30:00;01.10.2025 13:45:00;0;1007.8;0;0;0;0;1916.2;0;1916.2;1007.8;-908.4
01.10.2025 13:45:00;01.10.2025 14:00:00;907.9;0;0;0;0;0;0;0;907.9;0;-907.9
01.10.2025 14:00:00;01.10.2025 14:15:00;912.6;0;0;0;0;0;0;0;912.6;0;-912.6
01.10.2025 14:15:00;01.10.2025 14:30:00;0;1066.6;6471.8;0;0;0;0;4493.9;6471.8;5560.5;-911.3
01.10.2025 14:30:00;01.10.2025 14:45:00;0;1074.7;0;0;0;0;1983.7;0;1983.7;1074.7;-909
01.10.2025 14:45:00;01.10.2025 15:00:00;908.7;0;0;0;0;0;0;0;908.7;0;-908.7
01.10.2025 15:00:00;01.10.2025 15:15:00;0;1113.9;0;0;0;0;2072.3;0;2072.3;1113.9;-958.4
01.10.2025 15:15:00;01.10.2025 15:30:00;961.8;0;0;0;0;0;0;0;961.8;0;-961.8
01.10.2025 15:30:00;01.10.2025 15:45:00;979.7;0;0;0;0;0;0;0;979.7;0;-979.7
01.10.2025 15:45:00;01.10.2025 16:00:00;1099.2;0;0;0;0;0;0;0;1099.2;0;-1099.2
01.10.2025 16:00:00;01.10.2025 16:15:00;1023.6;0;0;0;0;0;0;0;1023.6;0;-1023.6
01.10.2025 16:15:00;01.10.2025 16:30:00;1129.8;0;0;0;0;0;0;0;1129.8;0;-1129.8
01.10.2025 16:30:00;01.10.2025 16:45:00;1166.6;0;0;0;0;0;0;0;1166.6;0;-1166.6
01.10.2025 16:45:00;01.10.2025 17:00:00;1170.8;0;0;0;0;0;0;0;1170.8;0;-1170.8
01.10.2025 17:00:00;01.10.2025 17:15:00;0;1062.9;2117.5;0;0;0;0;0;2117.5;1062.9;-1054.6
01.10.2025 17:15:00;01.10.2025 17:30:00;0;0;1991.7;0;0;1073.7;0;0;1991.7;1073.7;-918
01.10.2025 17:30:00;01.10.2025 17:45:00;907.7;0;0;0;0;0;0;0;907.7;0;-907.7
01.10.2025 17:45:00;01.10.2025 18:00:00;905.5;0;0;0;0;0;0;0;905.5;0;-905.5
01.10.2025 18:00:00;01.10.2025 18:15:00;1141;0;0;0;0;0;0;0;1141;0;-1141
01.10.2025 18:15:00;01.10.2025 18:30:00;0;5187.3;6315.6;0;0;0;0;0;6315.6;5187.3;-1128.3
01.10.2025 18:30:00;01.10.2025 18:45:00;0;1223.9;2387.1;0;0;0;0;0;2387.1;1223.9;-1163.2
01.10.2025 18:45:00;01.10.2025 19:00:00;1174.2;0;0;0;0;0;0;0;1174.2;0;-1174.2
01.10.2025 19:00:00;01.10.2025 19:15:00;0;4953.7;6170.5;0;0;0;0;0;6170.5;4953.7;-1216.8
01.10.2025 19:15:00;01.10.2025 19:30:00;1220.5;0;0;0;0;0;0;0;1220.5;0;-1220.5
01.10.2025 19:30:00;01.10.2025 19:45:00;1208;0;0;0;0;0;0;0;1208;0;-1208
01.10.2025 19:45:00;01.10.2025 20:00:00;0;5013.5;6115.3;0;0;0;0;0;6115.3;5013.5;-1101.8
01.10.2025 20:00:00;01.10.2025 20:15:00;0;5093.5;6049.4;0;0;0;0;0;6049.4;5093.5;-955.9
01.10.2025 20:15:00;01.10.2025 20:30:00;0;1553.4;0;0;0;0;2400.6;0;2400.6;1553.4;-847.2
01.10.2025 20:30:00;01.10.2025 20:45:00;0;1611;2448.7;0;0;0;0;0;2448.7;1611;-837.7
01.10.2025 20:45:00;01.10.2025 21:00:00;719.3;0;0;0;0;0;0;0;719.3;0;-719.3
01.10.2025 21:00:00;01.10.2025 21:15:00;584;0;0;0;0;0;0;0;584;0;-584
01.10.2025 21:15:00;01.10.2025 21:30:00;704.9;0;0;0;0;2469.6;2295.1;0;3000;2469.6;-530.4
01.10.2025 21:30:00;01.10.2025 21:45:00;514;0;0;0;0;0;0;0;514;0;-514
01.10.2025 21:45:00;01.10.2025 22:00:00;0;919.7;1431.3;0;0;0;0;0;1431.3;919.7;-511.6
01.10.2025 22:00:00;01.10.2025 22:15:00;0;0;2249.5;0;0;1728.8;0;0;2249.5;1728.8;-520.7
01.10.2025 22:15:00;01.10.2025 22:30:00;0;0;2234.1;0;0;1730.7;0;0;2234.1;1730.7;-503.4
01.10.2025 22:30:00;01.10.2025 22:45:00;0;0;2255;0;0;1696.5;0;0;2255;1696.5;-558.5
01.10.2025 22:45:00;01.10.2025 23:00:00;706.9;0;0;0;0;2413.4;2281.5;0;2988.4;2413.4;-575
01.10.2025 23:00:00;01.10.2025 23:15:00;0;0;2258.3;0;0;1688.4;0;0;2258.3;1688.4;-569.9
01.10.2025 23:15:00;01.10.2025 23:30:00;692.7;0;0;0;0;2352.3;2266.5;0;2959.2;2352.3;-606.9
01.10.2025 23:30:00;01.10.2025 23:45:00;0;0;2275.1;0;0;1659;0;0;2275.1;1659;-616.1
01.10.2025 23:45:00;02.10.2025 00:00:00;693.5;0;0;0;0;2337.8;2287.6;0;2981.1;2337.8;-643.3
02.10.2025 00:00:00;02.10.2025 00:15:00;0;0;1171.5;0;0;282.2;0;0;1171.5;282.2;-889.3
02.10.2025 00:15:00;02.10.2025 00:30:00;0;0;1189.2;0;0;316.8;0;0;1189.2;316.8;-872.4
02.10.2025 00:30:00;02.10.2025 00:45:00;0;0;1251.8;0;0;393.6;0;0;1251.8;393.6;-858.2
02.10.2025 00:45:00;02.10.2025 01:00:00;0;0;1243.5;0;0;408.8;0;0;1243.5;408.8;-834.7
02.10.2025 01:00:00;02.10.2025 01:15:00;0;0;1222.8;0;0;342;0;0;1222.8;342;-880.8
02.10.2025 01:15:00;02.10.2025 01:30:00;0;0;1227;0;0;366;0;0;1227;366;-861
02.10.2025 01:30:00;02.10.2025 01:45:00;0;0;1208.9;0;0;380.2;0;0;1208.9;380.2;-828.7
02.10.2025 01:45:00;02.10.2025 02:00:00;0;0;1162.8;0;0;378.7;0;0;1162.8;378.7;-784.1
02.10.2025 02:00:00;02.10.2025 02:15:00;0;0;1180;0;0;410.5;0;0;1180;410.5;-769.5
02.10.2025 02:15:00;02.10.2025 02:30:00;0;0;1172.2;0;0;418.7;0;0;1172.2;418.7;-753.5
02.10.2025 02:30:00;02.10.2025 02:45:00;0;0;1168.7;0;0;423.5;0;0;1168.7;423.5;-745.2
02.10.2025 02:45:00;02.10.2025 03:00:00;0;0;1163.8;0;0;427;0;0;1163.8;427;-736.8
02.10.2025 03:00:00;02.10.2025 03:15:00;0;0;1120.2;0;0;416.1;0;0;1120.2;416.1;-704.1
02.10.2025 03:15:00;02.10.2025 03:30:00;0;0;1118;0;0;424.6;0;0;1118;424.6;-693.4
02.10.2025 03:30:00;02.10.2025 03:45:00;0;0;1118.2;0;0;436.3;0;0;1118.2;436.3;-681.9
02.10.2025 03:45:00;02.10.2025 04:00:00;0;0;1120.3;0;0;453.1;0;0;1120.3;453.1;-667.2
02.10.2025 04:00:00;02.10.2025 04:15:00;0;0;1140.4;0;0;435.5;0;0;1140.4;435.5;-704.9
02.10.2025 04:15:00;02.10.2025 04:30:00;0;0;1105.1;0;0;418.4;0;0;1105.1;418.4;-686.7
02.10.2025 04:30:00;02.10.2025 04:45:00;0;0;1049.9;0;0;370.2;0;0;1049.9;370.2;-679.7
02.10.2025 04:45:00;02.10.2025 05:00:00;0;0;1024.3;0;0;361.4;0;0;1024.3;361.4;-662.9
02.10.2025 05:00:00;02.10.2025 05:15:00;0;0;1131.1;0;0;420.5;0;0;1131.1;420.5;-710.6
02.10.2025 05:15:00;02.10.2025 05:30:00;0;0;1040.7;0;0;312.3;0;0;1040.7;312.3;-728.4
02.10.2025 05:30:00;02.10.2025 05:45:00;0;0;988.2;0;0;302.8;0;0;988.2;302.8;-685.4
02.10.2025 05:45:00;02.10.2025 06:00:00;0;0;912.1;0;0;298.1;0;0;912.1;298.1;-614
02.10.2025 06:00:00;02.10.2025 06:15:00;0;0;6274.6;0;0;1718.4;0;4099.3;6274.6;5817.7;-456.9
02.10.2025 06:15:00;02.10.2025 06:30:00;0;0;2179.2;0;0;1720.2;0;0;2179.2;1720.2;-459
02.10.2025 06:30:00;02.10.2025 06:45:00;0;1693.8;2192.5;0;0;0;0;0;2192.5;1693.8;-498.7
02.10.2025 06:45:00;02.10.2025 07:00:00;0;5635.9;6129.2;0;0;0;0;0;6129.2;5635.9;-493.3
02.10.2025 07:00:00;02.10.2025 07:15:00;0;1841.1;2071.6;0;0;0;0;0;2071.6;1841.1;-230.5
02.10.2025 07:15:00;02.10.2025 07:30:00;0;1841.1;2071.4;0;0;0;0;0;2071.4;1841.1;-230.3
02.10.2025 07:30:00;02.10.2025 07:45:00;0;0;6280.5;0;0;1841.1;0;4209.5;6280.5;6050.6;-229.9
02.10.2025 07:45:00;02.10.2025 08:00:00;0;6080.8;6310.4;0;0;0;0;0;6310.4;6080.8;-229.6
02.10.2025 08:00:00;02.10.2025 08:15:00;0;0;2093.7;0;0;1838.7;0;0;2093.7;1838.7;-255
02.10.2025 08:15:00;02.10.2025 08:30:00;0;6046.1;6300.9;0;0;0;0;0;6300.9;6046.1;-254.8
02.10.2025 08:30:00;02.10.2025 08:45:00;0;6169.9;6424.2;0;0;0;0;0;6424.2;6169.9;-254.3
02.10.2025 08:45:00;02.10.2025 09:00:00;0;1705.2;2149.2;0;0;0;0;0;2149.2;1705.2;-444
02.10.2025 09:00:00;02.10.2025 09:15:00;0;1800.8;6422.7;0;0;0;0;4331.7;6422.7;6132.5;-290.2
02.10.2025 09:15:00;02.10.2025 09:30:00;0;1749.9;2113.2;0;0;0;0;0;2113.2;1749.9;-363.3
02.10.2025 09:30:00;02.10.2025 09:45:00;497.9;0;0;0;0;0;0;0;497.9;0;-497.9
02.10.2025 09:45:00;02.10.2025 10:00:00;0;0;2187.8;0;0;1587.9;0;0;2187.8;1587.9;-599.9
02.10.2025 10:00:00;02.10.2025 10:15:00;0;1487.7;2350.5;0;0;0;0;0;2350.5;1487.7;-862.8
02.10.2025 10:15:00;02.10.2025 10:30:00;0;0;2356;0;0;1476.1;0;0;2356;1476.1;-879.9
02.10.2025 10:30:00;02.10.2025 10:45:00;0;1468;2359.9;0;0;0;0;0;2359.9;1468;-891.9
02.10.2025 10:45:00;02.10.2025 11:00:00;898.1;0;0;0;0;0;0;0;898.1;0;-898.1
02.10.2025 11:00:00;02.10.2025 11:15:00;0;0;2411.1;0;0;1348.1;0;0;2411.1;1348.1;-1063
02.10.2025 11:15:00;02.10.2025 11:30:00;0;0;2387.9;0;0;1357.3;0;0;2387.9;1357.3;-1030.6
02.10.2025 11:30:00;02.10.2025 11:45:00;0;0;2403.4;0;0;1348.2;0;0;2403.4;1348.2;-1055.2
02.10.2025 11:45:00;02.10.2025 12:00:00;1049.4;0;0;0;0;0;0;0;1049.4;0;-1049.4
02.10.2025 12:00:00;02.10.2025 12:15:00;930.2;0;0;0;0;0;0;0;930.2;0;-930.2
02.10.2025 12:15:00;02.10.2025 12:30:00;0;0;2299.7;0;0;1371.2;0;0;2299.7;1371.2;-928.5
02.10.2025 12:30:00;02.10.2025 12:45:00;927;0;0;0;0;0;0;0;927;0;-927
02.10.2025 12:45:00;02.10.2025 13:00:00;0;0;2303.6;0;0;1378.9;0;0;2303.6;1378.9;-924.7
02.10.2025 13:00:00;02.10.2025 13:15:00;0;0;6083.2;0;0;5166.6;0;0;6083.2;5166.6;-916.6
02.10.2025 13:15:00;02.10.2025 13:30:00;0;0;2287.9;0;0;1372.6;0;0;2287.9;1372.6;-915.3
02.10.2025 13:30:00;02.10.2025 13:45:00;0;0;2288.7;0;0;1375.4;0;0;2288.7;1375.4;-913.3
02.10.2025 13:45:00;02.10.2025 14:00:00;917.2;0;0;0;0;0;0;0;917.2;0;-917.2
02.10.2025 14:00:00;02.10.2025 14:15:00;0;5246.3;6202.9;0;0;0;0;0;6202.9;5246.3;-956.6
02.10.2025 14:15:00;02.10.2025 14:30:00;0;0;2311.9;0;0;1364.8;0;0;2311.9;1364.8;-947.1
02.10.2025 14:30:00;02.10.2025 14:45:00;927.7;0;0;0;0;0;0;0;927.7;0;-927.7
02.10.2025 14:45:00;02.10.2025 15:00:00;933.6;0;0;0;0;0;0;0;933.6;0;-933.6
02.10.2025 15:00:00;02.10.2025 15:15:00;0;0;2276.9;0;0;1341.5;0;0;2276.9;1341.5;-935.4
02.10.2025 15:15:00;02.10.2025 15:30:00;0;0;2278.2;0;0;1345.5;0;0;2278.2;1345.5;-932.7
02.10.2025 15:30:00;02.10.2025 15:45:00;0;0;2282.6;0;0;1350;0;0;2282.6;1350;-932.6
02.10.2025 15:45:00;02.10.2025 16:00:00;0;0;2292;0;0;1347.1;0;0;2292;1347.1;-944.9
02.10.2025 16:00:00;02.10.2025 16:15:00;911.7;0;0;0;0;0;0;0;911.7;0;-911.7
02.10.2025 16:15:00;02.10.2025 16:30:00;918.8;0;0;0;0;0;0;0;918.8;0;-918.8
02.10.2025 16:30:00;02.10.2025 16:45:00;0;0;2305;0;0;1379.1;0;0;2305;1379.1;-925.9
02.10.2025 16:45:00;02.10.2025 17:00:00;945.6;0;0;0;0;0;0;0;945.6;0;-945.6
02.10.2025 17:00:00;02.10.2025 17:15:00;324.3;0;0;0;0;0;0;0;324.3;0;-324.3
02.10.2025 17:15:00;02.10.2025 17:30:00;0;0;0;508.5;800.8;0;0;0;800.8;508.5;-292.3
02.10.2025 17:30:00;02.10.2025 17:45:00;0;4710.9;4435.8;0;0;0;0;0;4435.8;4710.9;275.1
02.10.2025 17:45:00;02.10.2025 18:00:00;0;570.5;0;0;0;0;0;0;0;570.5;570.5
02.10.2025 18:00:00;02.10.2025 18:15:00;0;0;4535.4;0;0;5093.8;0;0;4535.4;5093.8;558.4
02.10.2025 18:15:00;02.10.2025 18:30:00;0;665;0;0;0;0;0;0;0;665;665
02.10.2025 18:30:00;02.10.2025 18:45:00;0;5205.3;4524.2;0;0;0;0;0;4524.2;5205.3;681.1
02.10.2025 18:45:00;02.10.2025 19:00:00;0;0;0;1560.1;880.2;0;0;0;880.2;1560.1;679.9
02.10.2025 19:00:00;02.10.2025 19:15:00;0;0;0;1579.7;894.7;0;0;0;894.7;1579.7;685
02.10.2025 19:15:00;02.10.2025 19:30:00;0;0;0;1569.8;889;0;0;0;889;1569.8;680.8
02.10.2025 19:30:00;02.10.2025 19:45:00;0;671.6;0;0;0;0;0;0;0;671.6;671.6
02.10.2025 19:45:00;02.10.2025 20:00:00;0;0;4466.3;0;0;5134;0;0;4466.3;5134;667.7
02.10.2025 20:00:00;02.10.2025 20:15:00;0;0;4440.8;0;0;5124.7;0;0;4440.8;5124.7;683.9
02.10.2025 20:15:00;02.10.2025 20:30:00;711.6;0;0;1444.4;52.3;0;0;0;763.9;1444.4;680.5
02.10.2025 20:30:00;02.10.2025 20:45:00;0;0;4980.5;0;721.7;0;0;6263.3;5702.2;6263.3;561.1
02.10.2025 20:45:00;02.10.2025 21:00:00;713.6;0;0;1275.4;15.3;0;0;0;728.9;1275.4;546.5
02.10.2025 21:00:00;02.10.2025 21:15:00;0;498.6;0;0;0;0;0;0;0;498.6;498.6
02.10.2025 21:15:00;02.10.2025 21:30:00;712;0;0;0;20.9;0;0;1205.5;732.9;1205.5;472.6
02.10.2025 21:30:00;02.10.2025 21:45:00;0;0;5682.5;0;735.9;0;0;6725.1;6418.4;6725.1;306.7
02.10.2025 21:45:00;02.10.2025 22:00:00;716.3;0;1248.1;0;15.1;0;0;2301.3;1979.5;2301.3;321.8
02.10.2025 22:00:00;02.10.2025 22:15:00;0;0;0;0;709.5;0;0;1222.6;709.5;1222.6;513.1
02.10.2025 22:15:00;02.10.2025 22:30:00;714.1;0;0;0;0;6.9;0;1138.1;714.1;1145;430.9
02.10.2025 22:30:00;02.10.2025 22:45:00;0;0;0;0;706.9;0;0;1035;706.9;1035;328.1
02.10.2025 22:45:00;02.10.2025 23:00:00;721.3;0;0;0;0;17.3;0;874;721.3;891.3;170
02.10.2025 23:00:00;02.10.2025 23:15:00;0;0;0;0;154.9;0;0;0;154.9;0;-154.9
02.10.2025 23:15:00;02.10.2025 23:30:00;0;0;0;0;583.4;0;0;349.9;583.4;349.9;-233.5
02.10.2025 23:30:00;02.10.2025 23:45:00;0;0;0;0;578.6;0;0;210.6;578.6;210.6;-368
02.10.2025 23:45:00;03.10.2025 00:00:00;0;0;5863.6;0;573;0;0;5943.6;6436.6;5943.6;-493
03.10.2025 00:00:00;03.10.2025 00:15:00;0;0;1026.4;0;0;456.5;0;0;1026.4;456.5;-569.9
03.10.2025 00:15:00;03.10.2025 00:30:00;0;0;1033.1;0;0;421.5;0;0;1033.1;421.5;-611.6
03.10.2025 00:30:00;03.10.2025 00:45:00;0;0;1026.8;0;0;412.9;0;0;1026.8;412.9;-613.9
03.10.2025 00:45:00;03.10.2025 01:00:00;0;0;1119.4;0;0;258.6;0;0;1119.4;258.6;-860.8
03.10.2025 01:00:00;03.10.2025 01:15:00;0;0;1094.7;0;0;248.1;0;0;1094.7;248.1;-846.6
03.10.2025 01:15:00;03.10.2025 01:30:00;0;0;1099.9;0;0;253.6;0;0;1099.9;253.6;-846.3
03.10.2025 01:30:00;03.10.2025 01:45:00;0;0;1102.6;0;0;256.3;0;0;1102.6;256.3;-846.3
03.10.2025 01:45:00;03.10.2025 02:00:00;0;0;1098;0;0;256.2;0;0;1098;256.2;-841.8
03.10.2025 02:00:00;03.10.2025 02:15:00;0;0;1066.4;0;0;248.3;0;0;1066.4;248.3;-818.1
03.10.2025 02:15:00;03.10.2025 02:30:00;0;0;1063.4;0;0;248;0;0;1063.4;248;-815.4
03.10.2025 02:30:00;03.10.2025 02:45:00;0;0;1073.8;0;0;250;0;0;1073.8;250;-823.8
03.10.2025 02:45:00;03.10.2025 03:00:00;0;0;1079.1;0;0;251.4;0;0;1079.1;251.4;-827.7
03.10.2025 03:00:00;03.10.2025 03:15:00;0;0;1036.6;0;0;223.2;0;0;1036.6;223.2;-813.4
03.10.2025 03:15:00;03.10.2025 03:30:00;0;0;1040.4;0;0;225.8;0;0;1040.4;225.8;-814.6
03.10.2025 03:30:00;03.10.2025 03:45:00;0;0;1038.6;0;0;225;0;0;1038.6;225;-813.6
03.10.2025 03:45:00;03.10.2025 04:00:00;0;0;1038.3;0;0;224.7;0;0;1038.3;224.7;-813.6
03.10.2025 04:00:00;03.10.2025 04:15:00;0;0;1012;0;0;242.3;0;0;1012;242.3;-769.7
03.10.2025 04:15:00;03.10.2025 04:30:00;0;0;1009.6;0;0;240.7;0;0;1009.6;240.7;-768.9
03.10.2025 04:30:00;03.10.2025 04:45:00;0;0;1006.4;0;0;239.9;0;0;1006.4;239.9;-766.5
03.10.2025 04:45:00;03.10.2025 05:00:00;0;0;1015.2;0;0;239.7;0;0;1015.2;239.7;-775.5
03.10.2025 05:00:00;03.10.2025 05:15:00;0;0;1017.9;0;0;241.9;0;0;1017.9;241.9;-776
03.10.2025 05:15:00;03.10.2025 05:30:00;0;0;1016.5;0;0;230;0;0;1016.5;230;-786.5
03.10.2025 05:30:00;03.10.2025 05:45:00;0;0;998.8;0;0;260.4;0;0;998.8;260.4;-738.4
03.10.2025 05:45:00;03.10.2025 06:00:00;0;0;1019.6;0;0;227.8;0;0;1019.6;227.8;-791.8
03.10.2025 06:00:00;03.10.2025 06:15:00;499.8;0;0;0;0;22.4;0;0;499.8;22.4;-477.4
03.10.2025 06:15:00;03.10.2025 06:30:00;0;0;0;0;501.6;0;0;0;501.6;0;-501.6
03.10.2025 06:30:00;03.10.2025 06:45:00;0;0;0;0;358;0;0;0;358;0;-358
03.10.2025 06:45:00;03.10.2025 07:00:00;573.5;0;0;0;0;84.8;0;0;573.5;84.8;-488.7
03.10.2025 07:00:00;03.10.2025 07:15:00;0;0;0;0;59.1;0;0;0;59.1;0;-59.1
03.10.2025 07:15:00;03.10.2025 07:30:00;691.3;0;0;0;0;621.2;0;0;691.3;621.2;-70.1
03.10.2025 07:30:00;03.10.2025 07:45:00;691.9;0;0;0;0;600.9;0;0;691.9;600.9;-91
03.10.2025 07:45:00;03.10.2025 08:00:00;0;0;0;0;116.4;0;0;0;116.4;0;-116.4
03.10.2025 08:00:00;03.10.2025 08:15:00;708.9;0;0;0;0;728.3;0;0;708.9;728.3;19.4
03.10.2025 08:15:00;03.10.2025 08:30:00;37.1;0;0;0;0;0;0;0;37.1;0;-37.1
03.10.2025 08:30:00;03.10.2025 08:45:00;715.1;0;0;0;0;489.8;0;0;715.1;489.8;-225.3
03.10.2025 08:45:00;03.10.2025 09:00:00;0;0;5529.2;0;0;4838.9;0;0;5529.2;4838.9;-690.3
03.10.2025 09:00:00;03.10.2025 09:15:00;0;0;0;0;361.5;0;0;0;361.5;0;-361.5
03.10.2025 09:15:00;03.10.2025 09:30:00;0;0;0;0;475.3;0;0;0;475.3;0;-475.3
03.10.2025 09:30:00;03.10.2025 09:45:00;0;0;0;0;775.9;0;0;0;775.9;0;-775.9
03.10.2025 09:45:00;03.10.2025 10:00:00;0;0;0;0;844.9;0;0;0;844.9;0;-844.9
03.10.2025 10:00:00;03.10.2025 10:15:00;0;0;0;0;844;0;0;0;844;0;-844
03.10.2025 10:15:00;03.10.2025 10:30:00;0;0;0;0;871.9;0;0;0;871.9;0;-871.9
03.10.2025 10:30:00;03.10.2025 10:45:00;0;0;0;0;864;0;0;0;864;0;-864
03.10.2025 10:45:00;03.10.2025 11:00:00;0;0;0;0;877.8;0;0;0;877.8;0;-877.8
03.10.2025 11:00:00;03.10.2025 11:15:00;717.9;0;0;0;147.3;0;0;0;865.2;0;-865.2
