Delivery Start (CET);Delivery End (CET);NO3 Price (NOK);NO4 Price (NOK);SE1 Price (NOK)
08.12.2024 06:00:00;08.12.2024 07:00:00;169.96;113.97;176.31
08.12.2024 07:00:00;08.12.2024 08:00:00;191.01;116.79;173.49
08.12.2024 08:00:00;08.12.2024 09:00:00;182.31;116.09;172.19
08.12.2024 09:00:00;08.12.2024 10:00:00;203.6;112.91;169.49
08.12.2024 10:00:00;08.12.2024 11:00:00;172.43;112.32;166.55
08.12.2024 11:00:00;08.12.2024 12:00:00;167.37;113.03;145.38
08.12.2024 12:00:00;08.12.2024 13:00:00;176.54;113.03;130.79
08.12.2024 13:00:00;08.12.2024 14:00:00;222.65;113.62;117.74
08.12.2024 14:00:00;08.12.2024 15:00:00;230.41;115.5;99.15
08.12.2024 15:00:00;08.12.2024 16:00:00;304.04;116.44;70.57
08.12.2024 16:00:00;08.12.2024 17:00:00;335.09;118.09;74.8
08.12.2024 17:00:00;08.12.2024 18:00:00;281.93;118.32;30.93
08.12.2024 18:00:00;08.12.2024 19:00:00;359.2;117.74;21.29
08.12.2024 19:00:00;08.12.2024 20:00:00;290.52;123.15;72.69
08.12.2024 20:00:00;08.12.2024 21:00:00;276.05;123.62;66.81
08.12.2024 21:00:00;08.12.2024 22:00:00;278.28;122.56;75.98
08.12.2024 22:00:00;08.12.2024 23:00:00;277.58;121.15;98.8
08.12.2024 23:00:00;09.12.2024 00:00:00;185.95;119.73;112.56
09.12.2024 00:00:00;09.12.2024 01:00:00;193.48;113.38;87.98
09.12.2024 01:00:00;09.12.2024 02:00:00;220.06;113.5;75.63
09.12.2024 02:00:00;09.12.2024 03:00:00;207.36;111.85;78.33
09.12.2024 03:00:00;09.12.2024 04:00:00;176.31;110.91;89.74
09.12.2024 04:00:00;09.12.2024 05:00:00;200.77;112.56;117.97
09.12.2024 05:00:00;09.12.2024 06:00:00;220.65;115.5;156.2
09.12.2024 06:00:00;09.12.2024 07:00:00;276.87;118.68;153.84
09.12.2024 07:00:00;09.12.2024 08:00:00;336.03;119.97;155.49
09.12.2024 08:00:00;09.12.2024 09:00:00;381.43;120.44;158.08
09.12.2024 09:00:00;09.12.2024 10:00:00;319.68;121.26;158.31
09.12.2024 10:00:00;09.12.2024 11:00:00;346.03;121.26;153.14
09.12.2024 11:00:00;09.12.2024 12:00:00;278.28;119.97;142.91
09.12.2024 12:00:00;09.12.2024 13:00:00;264.99;119.97;117.62
09.12.2024 13:00:00;09.12.2024 14:00:00;277.93;119.38;81.16
09.12.2024 14:00:00;09.12.2024 15:00:00;369.32;117.62;72.92
09.12.2024 15:00:00;09.12.2024 16:00:00;441.65;116.56;73.39
09.12.2024 16:00:00;09.12.2024 17:00:00;448.01;113.5;65.04
09.12.2024 17:00:00;09.12.2024 18:00:00;376.85;112.56;59.98
09.12.2024 18:00:00;09.12.2024 19:00:00;345.8;111.03;58.81
09.12.2024 19:00:00;09.12.2024 20:00:00;252.76;106.8;52.1
09.12.2024 20:00:00;09.12.2024 21:00:00;215.36;93.74;48.93
09.12.2024 21:00:00;09.12.2024 22:00:00;179.25;85.27;51.99
09.12.2024 22:00:00;09.12.2024 23:00:00;175.37;83.39;50.81
09.12.2024 23:00:00;10.12.2024 00:00:00;149.37;69.98;43.75
10.12.2024 00:00:00;10.12.2024 01:00:00;204.17;63.4;11.27
10.12.2024 01:00:00;10.12.2024 02:00:00;265.81;71.62;2.7
10.12.2024 02:00:00;10.12.2024 03:00:00;266.04;67.51;2.23
10.12.2024 03:00:00;10.12.2024 04:00:00;268.98;67.74;1.88
10.12.2024 04:00:00;10.12.2024 05:00:00;274.03;68.57;2
10.12.2024 05:00:00;10.12.2024 06:00:00;306.31;94.04;22.89
10.12.2024 06:00:00;10.12.2024 07:00:00;386.85;97.68;18.67
10.12.2024 07:00:00;10.12.2024 08:00:00;453.89;98.27;42.5
10.12.2024 08:00:00;10.12.2024 09:00:00;700.8;98.74;58.35
10.12.2024 09:00:00;10.12.2024 10:00:00;476.2;100.38;49.19
10.12.2024 10:00:00;10.12.2024 11:00:00;564.26;99.21;48.49
10.12.2024 11:00:00;10.12.2024 12:00:00;551.46;99.44;45.79
10.12.2024 12:00:00;10.12.2024 13:00:00;756.68;98.62;42.74
10.12.2024 13:00:00;10.12.2024 14:00:00;743.89;98.86;42.62
10.12.2024 14:00:00;10.12.2024 15:00:00;469.86;98.15;37.8
10.12.2024 15:00:00;10.12.2024 16:00:00;409.04;98.74;34.52
10.12.2024 16:00:00;10.12.2024 17:00:00;367.6;99.09;30.41
10.12.2024 17:00:00;10.12.2024 18:00:00;727.57;98.62;38.51
10.12.2024 18:00:00;10.12.2024 19:00:00;610.87;99.21;30.41
10.12.2024 19:00:00;10.12.2024 20:00:00;527.74;102.14;25.24
10.12.2024 20:00:00;10.12.2024 21:00:00;419.85;106.84;17.73
10.12.2024 21:00:00;10.12.2024 22:00:00;375.82;107.19;13.74
10.12.2024 22:00:00;10.12.2024 23:00:00;320.17;96.51;13.03
10.12.2024 23:00:00;11.12.2024 00:00:00;290.46;86.76;13.5
11.12.2024 00:00:00;11.12.2024 01:00:00;287.34;78.98;0.82
11.12.2024 01:00:00;11.12.2024 02:00:00;265.9;78.05;13.48
11.12.2024 02:00:00;11.12.2024 03:00:00;257.81;74.77;10.43
11.12.2024 03:00:00;11.12.2024 04:00:00;258.75;81.09;20.27
11.12.2024 04:00:00;11.12.2024 05:00:00;261.8;81.33;21.33
11.12.2024 05:00:00;11.12.2024 06:00:00;284.76;78.87;3.05
11.12.2024 06:00:00;11.12.2024 07:00:00;375.94;93.52;18.05
11.12.2024 07:00:00;11.12.2024 08:00:00;928.82;102.07;41.6
11.12.2024 08:00:00;11.12.2024 09:00:00;1471.63;106.41;53.55
11.12.2024 09:00:00;11.12.2024 10:00:00;1652.57;106.29;69.73
11.12.2024 10:00:00;11.12.2024 11:00:00;1570.77;110.16;58.71
11.12.2024 11:00:00;11.12.2024 12:00:00;1293.16;110.74;49.1
11.12.2024 12:00:00;11.12.2024 13:00:00;1288.47;110.74;41.02
11.12.2024 13:00:00;11.12.2024 14:00:00;1220.15;111.21;33.98
11.12.2024 14:00:00;11.12.2024 15:00:00;1517.69;112.27;31.17
11.12.2024 15:00:00;11.12.2024 16:00:00;1522.85;110.51;31.99
11.12.2024 16:00:00;11.12.2024 17:00:00;1786.75;110.16;28.48
11.12.2024 17:00:00;11.12.2024 18:00:00;1815.7;110.39;26.72
11.12.2024 18:00:00;11.12.2024 19:00:00;878.55;109.45;35.39
11.12.2024 19:00:00;11.12.2024 20:00:00;703.36;107.81;34.92
11.12.2024 20:00:00;11.12.2024 21:00:00;497.34;109.22;38.79
11.12.2024 21:00:00;11.12.2024 22:00:00;448.47;104.77;44.41
11.12.2024 22:00:00;11.12.2024 23:00:00;418.71;101.48;42.54
11.12.2024 23:00:00;12.12.2024 00:00:00;390.82;100.19;39.61
12.12.2024 00:00:00;12.12.2024 01:00:00;382.63;103.24;20.74
12.12.2024 01:00:00;12.12.2024 02:00:00;347.24;103.6;6.56
12.12.2024 02:00:00;12.12.2024 03:00:00;339.62;102.07;5.27
12.12.2024 03:00:00;12.12.2024 04:00:00;336.57;100.55;4.1
12.12.2024 04:00:00;12.12.2024 05:00:00;342.78;103.6;4.57
12.12.2024 05:00:00;12.12.2024 06:00:00;366.46;104.42;21.21
12.12.2024 06:00:00;12.12.2024 07:00:00;441.57;105;42.07
12.12.2024 07:00:00;12.12.2024 08:00:00;2206.58;109.46;110.51
12.12.2024 08:00:00;12.12.2024 09:00:00;2256.74;151.06;87.89
12.12.2024 09:00:00;12.12.2024 10:00:00;1792.78;155.63;87.31
12.12.2024 10:00:00;12.12.2024 11:00:00;1240.23;120;117.07
12.12.2024 11:00:00;12.12.2024 12:00:00;956.63;125.86;116.96
12.12.2024 12:00:00;12.12.2024 13:00:00;872.48;113.32;115.55
12.12.2024 13:00:00;12.12.2024 14:00:00;845.76;133.13;115.9
12.12.2024 14:00:00;12.12.2024 15:00:00;869.32;160.43;132.89
12.12.2024 15:00:00;12.12.2024 16:00:00;1126.79;176.37;166.76
12.12.2024 16:00:00;12.12.2024 17:00:00;1757.04;163.01;174.38
12.12.2024 17:00:00;12.12.2024 18:00:00;1322.38;122.93;176.49
12.12.2024 18:00:00;12.12.2024 19:00:00;992.25;110.39;172.62
12.12.2024 19:00:00;12.12.2024 20:00:00;838.85;110.39;190.43
12.12.2024 20:00:00;12.12.2024 21:00:00;457.75;109.57;200.28
12.12.2024 21:00:00;12.12.2024 22:00:00;475.33;107.23;209.42
12.12.2024 22:00:00;12.12.2024 23:00:00;453.18;105.35;205.32
12.12.2024 23:00:00;13.12.2024 00:00:00;340.79;104.89;201.33
13.12.2024 00:00:00;13.12.2024 01:00:00;199.3;108.11;157.44
13.12.2024 01:00:00;13.12.2024 02:00:00;171.78;107.41;157.44
13.12.2024 02:00:00;13.12.2024 03:00:00;155.57;105.89;157.2
13.12.2024 03:00:00;13.12.2024 04:00:00;154.29;104.96;158.02
13.12.2024 04:00:00;13.12.2024 05:00:00;159.18;103.67;162.8
13.12.2024 05:00:00;13.12.2024 06:00:00;243.5;100.64;160.7
13.12.2024 06:00:00;13.12.2024 07:00:00;262.63;99.59;153.24
13.12.2024 07:00:00;13.12.2024 08:00:00;292.25;102.16;160.7
13.12.2024 08:00:00;13.12.2024 09:00:00;466.24;101.34;160
13.12.2024 09:00:00;13.12.2024 10:00:00;315.45;104.72;174.34
13.12.2024 10:00:00;13.12.2024 11:00:00;315.57;105.19;159.65
13.12.2024 11:00:00;13.12.2024 12:00:00;300.76;106.36;166.41
13.12.2024 12:00:00;13.12.2024 13:00:00;320.58;106.24;157.9
13.12.2024 13:00:00;13.12.2024 14:00:00;315.45;106.59;161.87
13.12.2024 14:00:00;13.12.2024 15:00:00;296.56;107.87;164.43
13.12.2024 15:00:00;13.12.2024 16:00:00;529.68;107.17;160.93
13.12.2024 16:00:00;13.12.2024 17:00:00;432.31;107.29;189.74
13.12.2024 17:00:00;13.12.2024 18:00:00;438.25;106.82;167.46
13.12.2024 18:00:00;13.12.2024 19:00:00;329.21;106.82;169.8
13.12.2024 19:00:00;13.12.2024 20:00:00;300.06;107.64;182.27
13.12.2024 20:00:00;13.12.2024 21:00:00;219.94;109.27;222.39
13.12.2024 21:00:00;13.12.2024 22:00:00;180.99;110.55;254.58
13.12.2024 22:00:00;13.12.2024 23:00:00;171.9;110.32;241.98
13.12.2024 23:00:00;14.12.2024 00:00:00;144.61;109.39;278.25
14.12.2024 00:00:00;14.12.2024 01:00:00;169.88;108.36;253.42
14.12.2024 01:00:00;14.12.2024 02:00:00;137.49;108.48;241.3
14.12.2024 02:00:00;14.12.2024 03:00:00;131.31;107.66;219.28
14.12.2024 03:00:00;14.12.2024 04:00:00;99.39;105.68;228.84
14.12.2024 04:00:00;14.12.2024 05:00:00;90.77;104.75;197.15
14.12.2024 05:00:00;14.12.2024 06:00:00;93.21;104.17;190.74
14.12.2024 06:00:00;14.12.2024 07:00:00;99.85;104.05;196.68
14.12.2024 07:00:00;14.12.2024 08:00:00;97.87;103.12;230.24
14.12.2024 08:00:00;14.12.2024 09:00:00;131.78;103.93;176.64
14.12.2024 09:00:00;14.12.2024 10:00:00;137.26;104.98;164.17
14.12.2024 10:00:00;14.12.2024 11:00:00;141.8;107.89;128.17
14.12.2024 11:00:00;14.12.2024 12:00:00;137.02;107.43;117.45
14.12.2024 12:00:00;14.12.2024 13:00:00;137.61;106.85;104.63
14.12.2024 13:00:00;14.12.2024 14:00:00;133.99;106.38;101.14
14.12.2024 14:00:00;14.12.2024 15:00:00;128.17;105.68;101.72
14.12.2024 15:00:00;14.12.2024 16:00:00;137.72;105.68;98.22
14.12.2024 16:00:00;14.12.2024 17:00:00;150.66;104.51;91.93
14.12.2024 17:00:00;14.12.2024 18:00:00;142.38;102.42;91.81
14.12.2024 18:00:00;14.12.2024 19:00:00;142.73;104.51;94.14
14.12.2024 19:00:00;14.12.2024 20:00:00;168.83;101.49;79.93
14.12.2024 20:00:00;14.12.2024 21:00:00;180.13;101.02;74.45
14.12.2024 21:00:00;14.12.2024 22:00:00;182.46;99.5;71.19
14.12.2024 22:00:00;14.12.2024 23:00:00;185.73;97.76;67.81
14.12.2024 23:00:00;15.12.2024 00:00:00;189.34;89.6;55.11
15.12.2024 00:00:00;15.12.2024 01:00:00;158.37;87.92;65.06
15.12.2024 01:00:00;15.12.2024 02:00:00;124.03;86.51;75.85
15.12.2024 02:00:00;15.12.2024 03:00:00;117.23;86.63;78.31
15.12.2024 03:00:00;15.12.2024 04:00:00;105.5;97.06;97.06
15.12.2024 04:00:00;15.12.2024 05:00:00;107.85;102.22;103.16
15.12.2024 05:00:00;15.12.2024 06:00:00;71.27;104.1;137.74
15.12.2024 06:00:00;15.12.2024 07:00:00;96.24;103.86;220.86
15.12.2024 07:00:00;15.12.2024 08:00:00;118.4;104.33;293.3
15.12.2024 08:00:00;15.12.2024 09:00:00;134.11;102.1;372.31
15.12.2024 09:00:00;15.12.2024 10:00:00;200.81;99.76;430.69
15.12.2024 10:00:00;15.12.2024 11:00:00;179.47;99.64;300.34
15.12.2024 11:00:00;15.12.2024 12:00:00;126.02;101.52;180.06
15.12.2024 12:00:00;15.12.2024 13:00:00;117.46;101.05;147.12
15.12.2024 13:00:00;15.12.2024 14:00:00;100.46;98.24;127.54
15.12.2024 14:00:00;15.12.2024 15:00:00;79.83;85.58;117.93
15.12.2024 15:00:00;15.12.2024 16:00:00;95.19;85.58;108.9
15.12.2024 16:00:00;15.12.2024 17:00:00;122.74;80.18;66.82
15.12.2024 17:00:00;15.12.2024 18:00:00;105.86;79.48;71.63
15.12.2024 18:00:00;15.12.2024 19:00:00;94.48;87.33;87.1
15.12.2024 19:00:00;15.12.2024 20:00:00;96.83;80.65;76.31
15.12.2024 20:00:00;15.12.2024 21:00:00;94.72;75.49;69.28
15.12.2024 21:00:00;15.12.2024 22:00:00;90.97;74.67;68.93
15.12.2024 22:00:00;15.12.2024 23:00:00;88.62;71.51;64.83
15.12.2024 23:00:00;16.12.2024 00:00:00;28.25;29.19;26.84
16.12.2024 00:00:00;16.12.2024 01:00:00;16.06;28.02;0
16.12.2024 01:00:00;16.12.2024 02:00:00;11.84;26.84;-1.29
16.12.2024 02:00:00;16.12.2024 03:00:00;10.78;17.82;-0.47
16.12.2024 03:00:00;16.12.2024 04:00:00;10.67;17.47;-0.23
16.12.2024 04:00:00;16.12.2024 05:00:00;10.67;19.58;-0.82
16.12.2024 05:00:00;16.12.2024 06:00:00;25.56;25.56;25.56
16.12.2024 06:00:00;16.12.2024 07:00:00;86.98;84.05;84.05
16.12.2024 07:00:00;16.12.2024 08:00:00;123.56;99.17;92.26
16.12.2024 08:00:00;16.12.2024 09:00:00;124.03;101.99;109.84
16.12.2024 09:00:00;16.12.2024 10:00:00;119.92;102.93;111.13
16.12.2024 10:00:00;16.12.2024 11:00:00;119.22;103.04;115.12
16.12.2024 11:00:00;16.12.2024 12:00:00;98.7;102.46;127.54
16.12.2024 12:00:00;16.12.2024 13:00:00;89.8;101.52;133.99
16.12.2024 13:00:00;16.12.2024 14:00:00;86.28;102.34;133.29
16.12.2024 14:00:00;16.12.2024 15:00:00;93.78;102.81;129.89
16.12.2024 15:00:00;16.12.2024 16:00:00;120.74;102.57;121.1
16.12.2024 16:00:00;16.12.2024 17:00:00;109.37;103.51;124.96
16.12.2024 17:00:00;16.12.2024 18:00:00;98.59;102.57;129.89
16.12.2024 18:00:00;16.12.2024 19:00:00;109.37;103.86;121.56
16.12.2024 19:00:00;16.12.2024 20:00:00;99.88;101.99;122.62
16.12.2024 20:00:00;16.12.2024 21:00:00;107.38;102.34;112.89
16.12.2024 21:00:00;16.12.2024 22:00:00;92.02;101.05;109.49
16.12.2024 22:00:00;16.12.2024 23:00:00;105.97;99.53;98.94
16.12.2024 23:00:00;17.12.2024 00:00:00;116.41;76.55;61.43
17.12.2024 00:00:00;17.12.2024 01:00:00;131.78;74.16;53.39
17.12.2024 01:00:00;17.12.2024 02:00:00;128.26;60.79;36.96
17.12.2024 02:00:00;17.12.2024 03:00:00;125.44;60.43;37.43
17.12.2024 03:00:00;17.12.2024 04:00:00;138.94;69.35;44.94
17.12.2024 04:00:00;17.12.2024 05:00:00;149.27;79.21;54.92
17.12.2024 05:00:00;17.12.2024 06:00:00;110.07;105.26;110.19
17.12.2024 06:00:00;17.12.2024 07:00:00;103.74;112.18;139.06
17.12.2024 07:00:00;17.12.2024 08:00:00;152.55;115.7;156.54
17.12.2024 08:00:00;17.12.2024 09:00:00;178.95;114.18;177.66
17.12.2024 09:00:00;17.12.2024 10:00:00;220.73;117;197.97
17.12.2024 10:00:00;17.12.2024 11:00:00;201.84;163.23;192.57
17.12.2024 11:00:00;17.12.2024 12:00:00;195.15;165.34;197.38
17.12.2024 12:00:00;17.12.2024 13:00:00;270.6;116.53;182.12
17.12.2024 13:00:00;17.12.2024 14:00:00;276.71;132.37;199.02
17.12.2024 14:00:00;17.12.2024 15:00:00;341.83;167.57;267.55
17.12.2024 15:00:00;17.12.2024 16:00:00;276;171.91;287.74
17.12.2024 16:00:00;17.12.2024 17:00:00;371.52;168.04;263.33
17.12.2024 17:00:00;17.12.2024 18:00:00;422.8;171.21;263.68
17.12.2024 18:00:00;17.12.2024 19:00:00;369.53;171.21;262.39
17.12.2024 19:00:00;17.12.2024 20:00:00;357.56;171.21;256.4
17.12.2024 20:00:00;17.12.2024 21:00:00;387.01;170.04;290.2
17.12.2024 21:00:00;17.12.2024 22:00:00;347.94;168.04;271.66
17.12.2024 22:00:00;17.12.2024 23:00:00;325.64;165.69;304.87
17.12.2024 23:00:00;18.12.2024 00:00:00;294.54;128.03;341.95
18.12.2024 00:00:00;18.12.2024 01:00:00;272.3;166.21;243.72
18.12.2024 01:00:00;18.12.2024 02:00:00;257.72;135.15;331.71
18.12.2024 02:00:00;18.12.2024 03:00:00;248.19;105.16;345.11
18.12.2024 03:00:00;18.12.2024 04:00:00;226.78;100.1;310.89
18.12.2024 04:00:00;18.12.2024 05:00:00;215.61;96.22;294.77
18.12.2024 05:00:00;18.12.2024 06:00:00;224.2;92.22;313.47
18.12.2024 06:00:00;18.12.2024 07:00:00;253.37;97.28;345
18.12.2024 07:00:00;18.12.2024 08:00:00;262.07;100.81;281.13
18.12.2024 08:00:00;18.12.2024 09:00:00;254.66;97.16;170.68
18.12.2024 09:00:00;18.12.2024 10:00:00;236.55;101.04;166.21
18.12.2024 10:00:00;18.12.2024 11:00:00;199.49;103.98;162.21
18.12.2024 11:00:00;18.12.2024 12:00:00;159.27;108.22;143.74
18.12.2024 12:00:00;18.12.2024 13:00:00;146.8;103.98;154.8
18.12.2024 13:00:00;18.12.2024 14:00:00;145.15;101.98;149.39
18.12.2024 14:00:00;18.12.2024 15:00:00;115.63;102.92;144.8
18.12.2024 15:00:00;18.12.2024 16:00:00;115.86;101.75;139.5
18.12.2024 16:00:00;18.12.2024 17:00:00;111.63;97.86;147.62
18.12.2024 17:00:00;18.12.2024 18:00:00;130.21;103.63;112.33
18.12.2024 18:00:00;18.12.2024 19:00:00;110.1;103.75;111.39
18.12.2024 19:00:00;18.12.2024 20:00:00;46.82;94.34;136.8
18.12.2024 20:00:00;18.12.2024 21:00:00;81.75;98.92;109.63
18.12.2024 21:00:00;18.12.2024 22:00:00;109.04;91.87;87.28
18.12.2024 22:00:00;18.12.2024 23:00:00;125.51;82.46;67.63
18.12.2024 23:00:00;19.12.2024 00:00:00;125.27;62.34;39.05
19.12.2024 00:00:00;19.12.2024 01:00:00;112.77;51.09;31.08
19.12.2024 01:00:00;19.12.2024 02:00:00;85.69;39.43;24.72
19.12.2024 02:00:00;19.12.2024 03:00:00;55.8;59.92;32.84
19.12.2024 03:00:00;19.12.2024 04:00:00;38.61;59.45;18.6
19.12.2024 04:00:00;19.12.2024 05:00:00;51.09;44.61;10.71
19.12.2024 05:00:00;19.12.2024 06:00:00;105.35;60.74;44.14
19.12.2024 06:00:00;19.12.2024 07:00:00;94.64;94.05;95.94
19.12.2024 07:00:00;19.12.2024 08:00:00;105.24;95.47;192.11
19.12.2024 08:00:00;19.12.2024 09:00:00;152.91;128.19;181.75
19.12.2024 09:00:00;19.12.2024 10:00:00;182.69;168.21;171.86
19.12.2024 10:00:00;19.12.2024 11:00:00;201.88;99.11;143.73
19.12.2024 11:00:00;19.12.2024 12:00:00;201.88;124.78;143.14
19.12.2024 12:00:00;19.12.2024 13:00:00;201.76;128.31;155.03
19.12.2024 13:00:00;19.12.2024 14:00:00;202.23;134.55;157.15
19.12.2024 14:00:00;19.12.2024 15:00:00;199.99;146.43;167.03
19.12.2024 15:00:00;19.12.2024 16:00:00;176.45;167.98;168.33
19.12.2024 16:00:00;19.12.2024 17:00:00;201.88;172.1;163.39
19.12.2024 17:00:00;19.12.2024 18:00:00;199.41;178.1;172.57
19.12.2024 18:00:00;19.12.2024 19:00:00;174.92;189.05;196.58
19.12.2024 19:00:00;19.12.2024 20:00:00;139.73;199.99;232.13
19.12.2024 20:00:00;19.12.2024 21:00:00;128.19;180.45;228.36
19.12.2024 21:00:00;19.12.2024 22:00:00;110.65;191.17;223.42
19.12.2024 22:00:00;19.12.2024 23:00:00;96.76;172.68;205.17
19.12.2024 23:00:00;20.12.2024 00:00:00;76.4;152.91;187.4
20.12.2024 00:00:00;20.12.2024 01:00:00;81.66;145.59;174.42
20.12.2024 01:00:00;20.12.2024 02:00:00;57.9;128.1;159.41
20.12.2024 02:00:00;20.12.2024 03:00:00;58.02;117.7;139.32
20.12.2024 03:00:00;20.12.2024 04:00:00;51.29;92.65;107.42
20.12.2024 04:00:00;20.12.2024 05:00:00;49.87;90.99;108.72
20.12.2024 05:00:00;20.12.2024 06:00:00;53.29;90.4;123.13
20.12.2024 06:00:00;20.12.2024 07:00:00;108.72;92.29;66.06
20.12.2024 07:00:00;20.12.2024 08:00:00;134.24;100.8;64.76
20.12.2024 08:00:00;20.12.2024 09:00:00;153.15;108.24;66.06
20.12.2024 09:00:00;20.12.2024 10:00:00;154.33;106.35;61.33
20.12.2024 10:00:00;20.12.2024 11:00:00;162.72;96.31;67
20.12.2024 11:00:00;20.12.2024 12:00:00;178.56;99.85;65.82
20.12.2024 12:00:00;20.12.2024 13:00:00;171.7;108.01;62.63
20.12.2024 13:00:00;20.12.2024 14:00:00;191.32;102.81;70.78
20.12.2024 14:00:00;20.12.2024 15:00:00;196.4;102.1;68.07
20.12.2024 15:00:00;20.12.2024 16:00:00;208.81;103.04;65.35
20.12.2024 16:00:00;20.12.2024 17:00:00;212;100.56;62.63
20.12.2024 17:00:00;20.12.2024 18:00:00;206.92;97.37;59.56
20.12.2024 18:00:00;20.12.2024 19:00:00;201.01;95.72;59.32
20.12.2024 19:00:00;20.12.2024 20:00:00;198.17;95.72;61.09
20.12.2024 20:00:00;20.12.2024 21:00:00;190.85;96.66;63.93
20.12.2024 21:00:00;20.12.2024 22:00:00;181.98;96.07;66.53
20.12.2024 22:00:00;20.12.2024 23:00:00;159.18;92.76;69.84
20.12.2024 23:00:00;21.12.2024 00:00:00;127.39;91.35;79.41
21.12.2024 00:00:00;21.12.2024 01:00:00;97.06;105.14;111.08
21.12.2024 01:00:00;21.12.2024 02:00:00;96.82;105.62;117.02
21.12.2024 02:00:00;21.12.2024 03:00:00;96.94;105.73;120.35
21.12.2024 03:00:00;21.12.2024 04:00:00;81.97;99.44;154.8
21.12.2024 04:00:00;21.12.2024 05:00:00;81.97;99.2;148.03
21.12.2024 05:00:00;21.12.2024 06:00:00;74.25;97.18;155.75
21.12.2024 06:00:00;21.12.2024 07:00:00;78.29;104.07;154.32
21.12.2024 07:00:00;21.12.2024 08:00:00;100.74;106.68;170.13
21.12.2024 08:00:00;21.12.2024 09:00:00;107.16;125.1;186.76
21.12.2024 09:00:00;21.12.2024 10:00:00;131.28;134.48;232.26
21.12.2024 10:00:00;21.12.2024 11:00:00;178.32;124.51;341.32
21.12.2024 11:00:00;21.12.2024 12:00:00;163.23;114.53;248.18
21.12.2024 12:00:00;21.12.2024 13:00:00;147.55;105.62;266
21.12.2024 13:00:00;21.12.2024 14:00:00;201.96;96.71;351.3
21.12.2024 14:00:00;21.12.2024 15:00:00;183.07;97.77;310.79
21.12.2024 15:00:00;21.12.2024 16:00:00;178.8;99.32;328.49
21.12.2024 16:00:00;21.12.2024 17:00:00;154.32;96.23;225.49
21.12.2024 17:00:00;21.12.2024 18:00:00;141.85;94.57;218.12
21.12.2024 18:00:00;21.12.2024 19:00:00;126.17;93.38;185.57
21.12.2024 19:00:00;21.12.2024 20:00:00;101.46;93.85;171.79
21.12.2024 20:00:00;21.12.2024 21:00:00;81.97;90.41;142.92
21.12.2024 21:00:00;21.12.2024 22:00:00;99.68;78.77;70.93
21.12.2024 22:00:00;21.12.2024 23:00:00;91.48;68.67;60.35
21.12.2024 23:00:00;22.12.2024 00:00:00;53.1;49.9;48.71
22.12.2024 00:00:00;22.12.2024 01:00:00;78.42;44.63;34.5
22.12.2024 01:00:00;22.12.2024 02:00:00;79.25;42.04;30.85
22.12.2024 02:00:00;22.12.2024 03:00:00;69.24;30.73;19.78
22.12.2024 03:00:00;22.12.2024 04:00:00;72.89;34.97;24.38
22.12.2024 04:00:00;22.12.2024 05:00:00;81.13;40.27;28.97
22.12.2024 05:00:00;22.12.2024 06:00:00;76.07;44.98;35.92
22.12.2024 06:00:00;22.12.2024 07:00:00;74.3;52.75;45.45
22.12.2024 07:00:00;22.12.2024 08:00:00;66.06;57.58;55.34
22.12.2024 08:00:00;22.12.2024 09:00:00;81.6;80.9;80.9
22.12.2024 09:00:00;22.12.2024 10:00:00;104.21;91.73;160.97
22.12.2024 10:00:00;22.12.2024 11:00:00;126.47;93.73;165.45
22.12.2024 11:00:00;22.12.2024 12:00:00;178.87;94.56;213.49
22.12.2024 12:00:00;22.12.2024 13:00:00;185.7;95.85;210.9
22.12.2024 13:00:00;22.12.2024 14:00:00;188.41;97.27;198.77
22.12.2024 14:00:00;22.12.2024 15:00:00;244.34;99.15;243.75
22.12.2024 15:00:00;22.12.2024 16:00:00;245.28;97.62;204.3
22.12.2024 16:00:00;22.12.2024 17:00:00;266.83;98.09;187.23
22.12.2024 17:00:00;22.12.2024 18:00:00;296.15;96.68;165.33
22.12.2024 18:00:00;22.12.2024 19:00:00;268.6;97.38;142.72
22.12.2024 19:00:00;22.12.2024 20:00:00;222.44;97.97;134.48
22.12.2024 20:00:00;22.12.2024 21:00:00;240.46;93.73;141.31
22.12.2024 21:00:00;22.12.2024 22:00:00;200.54;100.33;140.36
22.12.2024 22:00:00;22.12.2024 23:00:00;195.36;113.75;154.61
22.12.2024 23:00:00;23.12.2024 00:00:00;181.22;119.64;177.81
23.12.2024 00:00:00;23.12.2024 01:00:00;214.31;98.56;212.31
23.12.2024 01:00:00;23.12.2024 02:00:00;193;98.33;187.35
23.12.2024 02:00:00;23.12.2024 03:00:00;156.61;96.68;145.31
23.12.2024 03:00:00;23.12.2024 04:00:00;114.22;91.73;104.68
23.12.2024 04:00:00;23.12.2024 05:00:00;108.33;90.32;107.63
23.12.2024 05:00:00;23.12.2024 06:00:00;104.57;88.2;143.31
23.12.2024 06:00:00;23.12.2024 07:00:00;159.2;124.35;205.01
23.12.2024 07:00:00;23.12.2024 08:00:00;197.12;94.2;225.74
23.12.2024 08:00:00;23.12.2024 09:00:00;238.1;90.67;246.7
23.12.2024 09:00:00;23.12.2024 10:00:00;233.98;96.32;282.26
23.12.2024 10:00:00;23.12.2024 11:00:00;221.85;110.69;318.06
23.12.2024 11:00:00;23.12.2024 12:00:00;221.61;125.53;375.28
23.12.2024 12:00:00;23.12.2024 13:00:00;228.68;143.31;463.72
