Delivery Start (CET);Delivery End (CET);FI Price (NOK);NO3 Price (NOK);NO4 Price (NOK);SE1 Price (NOK);SE2 Price (NOK)
07.10.2021 01:00:00;07.10.2021 02:00:00;398.38;398.38;398.38;398.38;398.38
07.10.2021 02:00:00;07.10.2021 03:00:00;355.12;355.12;355.12;355.12;355.12
07.10.2021 03:00:00;07.10.2021 04:00:00;301.42;301.42;301.42;301.42;301.42
07.10.2021 04:00:00;07.10.2021 05:00:00;347.96;347.96;347.96;347.96;347.96
07.10.2021 05:00:00;07.10.2021 06:00:00;434.97;399.07;399.07;434.97;434.97
07.10.2021 06:00:00;07.10.2021 07:00:00;772.79;422.44;422.44;502.1;502.1
07.10.2021 07:00:00;07.10.2021 08:00:00;1098.37;497.82;497.82;498.32;498.32
07.10.2021 08:00:00;07.10.2021 09:00:00;1103.04;510.35;510.35;510.35;510.35
07.10.2021 09:00:00;07.10.2021 10:00:00;1125.72;472.76;414.49;531.53;531.53
07.10.2021 10:00:00;07.10.2021 11:00:00;1236.3;497.92;398.97;533.52;533.52
07.10.2021 11:00:00;07.10.2021 12:00:00;1208.56;531.93;398.97;531.93;531.93
07.10.2021 12:00:00;07.10.2021 13:00:00;1185.28;536.9;380.28;536.9;536.9
07.10.2021 13:00:00;07.10.2021 14:00:00;1162.21;544.06;379.98;544.06;544.06
07.10.2021 14:00:00;07.10.2021 15:00:00;1146.1;551.62;379.48;551.62;551.62
07.10.2021 15:00:00;07.10.2021 16:00:00;1172.95;558.48;379.58;558.48;558.48
07.10.2021 16:00:00;07.10.2021 17:00:00;1194.93;560.87;379.58;560.87;560.87
07.10.2021 17:00:00;07.10.2021 18:00:00;1285.92;563.65;379.78;563.65;563.65
07.10.2021 18:00:00;07.10.2021 19:00:00;1440.66;562.06;393.21;562.06;562.06
07.10.2021 19:00:00;07.10.2021 20:00:00;1320.23;559.58;398.68;559.58;559.58
07.10.2021 20:00:00;07.10.2021 21:00:00;1208.46;541.68;398.68;557.59;557.59
07.10.2021 21:00:00;07.10.2021 22:00:00;1180.21;498.02;389.33;558.38;558.38
07.10.2021 22:00:00;07.10.2021 23:00:00;947.91;472.66;379.48;558.48;558.48
07.10.2021 23:00:00;08.10.2021 00:00:00;577.87;465.7;379.48;557.29;557.29
08.10.2021 00:00:00;08.10.2021 01:00:00;512.61;382.91;296.61;512.61;512.61
08.10.2021 01:00:00;08.10.2021 02:00:00;522.56;360.91;290.54;522.56;522.56
08.10.2021 02:00:00;08.10.2021 03:00:00;503.45;396.85;285.17;503.45;503.45
08.10.2021 03:00:00;08.10.2021 04:00:00;477.17;398.64;280.69;477.17;477.17
08.10.2021 04:00:00;08.10.2021 05:00:00;490.51;399.33;274.22;490.51;490.51
08.10.2021 05:00:00;08.10.2021 06:00:00;862.17;407.79;274.12;509.62;509.62
08.10.2021 06:00:00;08.10.2021 07:00:00;1193.82;442.33;272.43;513.2;513.2
08.10.2021 07:00:00;08.10.2021 08:00:00;1221.1;500.96;291.54;514.5;514.5
08.10.2021 08:00:00;08.10.2021 09:00:00;1263.6;500.66;301.59;515.79;515.79
08.10.2021 09:00:00;08.10.2021 10:00:00;1251.55;482.45;304.38;517.28;517.28
08.10.2021 10:00:00;08.10.2021 11:00:00;1256.33;482.74;291.54;517.58;517.58
08.10.2021 11:00:00;08.10.2021 12:00:00;1232.44;473.99;317.82;520.77;520.77
08.10.2021 12:00:00;08.10.2021 13:00:00;1229.36;477.17;309.06;524.75;524.75
08.10.2021 13:00:00;08.10.2021 14:00:00;1193.03;491.3;297.31;527.83;527.83
08.10.2021 14:00:00;08.10.2021 15:00:00;1173.22;493.3;284.77;528.73;528.73
08.10.2021 15:00:00;08.10.2021 16:00:00;1158.99;498.07;296.22;529.73;529.73
08.10.2021 16:00:00;08.10.2021 17:00:00;1169.14;510.81;312.44;528.23;528.23
08.10.2021 17:00:00;08.10.2021 18:00:00;1216.02;525.84;325.38;525.84;525.84
08.10.2021 18:00:00;08.10.2021 19:00:00;1262;526.54;344.29;526.54;526.54
08.10.2021 19:00:00;08.10.2021 20:00:00;1234.53;523.26;365.89;523.26;523.26
08.10.2021 20:00:00;08.10.2021 21:00:00;1188.05;517.38;354.84;517.38;517.38
08.10.2021 21:00:00;08.10.2021 22:00:00;1060.15;515.09;326.87;515.09;515.09
08.10.2021 22:00:00;08.10.2021 23:00:00;726.41;515.39;307.66;515.39;515.39
08.10.2021 23:00:00;09.10.2021 00:00:00;508.23;508.23;303.58;508.23;508.23
09.10.2021 00:00:00;09.10.2021 01:00:00;464.72;464.72;272.58;464.72;464.72
09.10.2021 01:00:00;09.10.2021 02:00:00;468.88;468.88;265.95;468.88;468.88
09.10.2021 02:00:00;09.10.2021 03:00:00;464.92;464.92;262.88;464.92;464.92
09.10.2021 03:00:00;09.10.2021 04:00:00;476.2;476.2;261.3;476.2;476.2
09.10.2021 04:00:00;09.10.2021 05:00:00;492.13;492.13;259.72;492.13;492.13
09.10.2021 05:00:00;09.10.2021 06:00:00;496.18;496.18;259.72;496.18;496.18
09.10.2021 06:00:00;09.10.2021 07:00:00;663.89;495.69;255.56;495.69;495.69
09.10.2021 07:00:00;09.10.2021 08:00:00;777.87;496.38;258.13;496.38;496.38
09.10.2021 08:00:00;09.10.2021 09:00:00;966.05;497.87;261.99;497.87;497.87
09.10.2021 09:00:00;09.10.2021 10:00:00;1193.51;508.25;266.45;508.25;508.25
09.10.2021 10:00:00;09.10.2021 11:00:00;1167.1;515.68;268.62;515.68;515.68
09.10.2021 11:00:00;09.10.2021 12:00:00;997.41;518.25;269.41;518.25;518.25
09.10.2021 12:00:00;09.10.2021 13:00:00;778.66;509.05;269.41;519.93;519.93
09.10.2021 13:00:00;09.10.2021 14:00:00;696.93;504.89;268.52;520.92;520.92
09.10.2021 14:00:00;09.10.2021 15:00:00;697.53;495.69;267.24;519.44;519.44
09.10.2021 15:00:00;09.10.2021 16:00:00;905.89;495.59;265.55;518.35;518.35
09.10.2021 16:00:00;09.10.2021 17:00:00;1140.18;494.9;263.48;513.99;513.99
09.10.2021 17:00:00;09.10.2021 18:00:00;1241.1;495.29;262.09;502.02;502.02
09.10.2021 18:00:00;09.10.2021 19:00:00;1275.34;502.42;262.39;502.42;502.42
09.10.2021 19:00:00;09.10.2021 20:00:00;1238.83;495.19;261.7;497.47;497.47
09.10.2021 20:00:00;09.10.2021 21:00:00;834.36;493.51;256.65;495.99;495.99
09.10.2021 21:00:00;09.10.2021 22:00:00;527.94;482.63;251.41;491.04;491.04
09.10.2021 22:00:00;09.10.2021 23:00:00;453.74;453.74;249.92;453.74;453.74
09.10.2021 23:00:00;10.10.2021 00:00:00;373.5;373.5;250.42;373.5;373.5
10.10.2021 00:00:00;10.10.2021 01:00:00;222.05;222.05;222.05;222.05;222.05
10.10.2021 01:00:00;10.10.2021 02:00:00;192.66;192.66;192.66;192.66;192.66
10.10.2021 02:00:00;10.10.2021 03:00:00;173.34;173.34;173.34;173.34;173.34
10.10.2021 03:00:00;10.10.2021 04:00:00;168.31;168.31;168.31;168.31;168.31
10.10.2021 04:00:00;10.10.2021 05:00:00;169;169;169;169;169
10.10.2021 05:00:00;10.10.2021 06:00:00;182.51;182.51;182.51;182.51;182.51
10.10.2021 06:00:00;10.10.2021 07:00:00;214.06;214.06;214.06;214.06;214.06
10.10.2021 07:00:00;10.10.2021 08:00:00;243.54;243.54;243.54;243.54;243.54
10.10.2021 08:00:00;10.10.2021 09:00:00;364.13;364.13;251.82;364.13;364.13
10.10.2021 09:00:00;10.10.2021 10:00:00;433.84;433.84;255.97;433.84;433.84
10.10.2021 10:00:00;10.10.2021 11:00:00;458.88;458.88;263.26;458.88;458.88
10.10.2021 11:00:00;10.10.2021 12:00:00;466.48;466.48;264.94;466.48;466.48
10.10.2021 12:00:00;10.10.2021 13:00:00;451.1;451.1;262.67;451.1;451.1
10.10.2021 13:00:00;10.10.2021 14:00:00;421.91;421.91;259.71;421.91;421.91
10.10.2021 14:00:00;10.10.2021 15:00:00;408.8;408.8;259.42;408.8;408.8
10.10.2021 15:00:00;10.10.2021 16:00:00;413.23;413.23;262.57;413.23;413.23
10.10.2021 16:00:00;10.10.2021 17:00:00;441.04;439.36;263.85;441.04;441.04
10.10.2021 17:00:00;10.10.2021 18:00:00;467.96;467.96;268.19;467.96;467.96
10.10.2021 18:00:00;10.10.2021 19:00:00;483.53;483.53;280.62;483.53;483.53
10.10.2021 19:00:00;10.10.2021 20:00:00;469.63;469.63;317;469.63;469.63
10.10.2021 20:00:00;10.10.2021 21:00:00;432.46;432.46;316.7;432.46;432.46
10.10.2021 21:00:00;10.10.2021 22:00:00;371.13;371.13;299.84;371.13;371.13
10.10.2021 22:00:00;10.10.2021 23:00:00;291.46;291.46;280.71;291.46;291.46
10.10.2021 23:00:00;11.10.2021 00:00:00;216.13;216.13;216.13;216.13;216.13
11.10.2021 00:00:00;11.10.2021 01:00:00;191.58;191.58;191.58;191.58;191.58
11.10.2021 01:00:00;11.10.2021 02:00:00;168.8;168.8;168.8;168.8;168.8
11.10.2021 02:00:00;11.10.2021 03:00:00;160.03;160.03;160.03;160.03;160.03
11.10.2021 03:00:00;11.10.2021 04:00:00;167.32;167.32;167.32;167.32;167.32
11.10.2021 04:00:00;11.10.2021 05:00:00;201.24;201.24;201.24;201.24;201.24
11.10.2021 05:00:00;11.10.2021 06:00:00;346.18;346.18;346.18;346.18;346.18
11.10.2021 06:00:00;11.10.2021 07:00:00;828.04;426.74;411.16;442.81;442.81
11.10.2021 07:00:00;11.10.2021 08:00:00;970.32;445.47;445.47;445.47;445.47
11.10.2021 08:00:00;11.10.2021 09:00:00;1085.19;459.87;459.87;459.87;459.87
11.10.2021 09:00:00;11.10.2021 10:00:00;1154.21;453.07;453.07;465.39;465.39
11.10.2021 10:00:00;11.10.2021 11:00:00;1113.49;423.39;423.39;469.93;469.93
11.10.2021 11:00:00;11.10.2021 12:00:00;1081.74;401.99;401.99;470.12;470.12
11.10.2021 12:00:00;11.10.2021 13:00:00;1058.67;395.29;395.29;471.6;471.6
11.10.2021 13:00:00;11.10.2021 14:00:00;1004.54;396.67;396.67;470.52;470.52
11.10.2021 14:00:00;11.10.2021 15:00:00;975.75;397.36;397.36;468.55;468.55
11.10.2021 15:00:00;11.10.2021 16:00:00;997.83;402.98;402.98;458.19;458.19
11.10.2021 16:00:00;11.10.2021 17:00:00;1019.92;403.57;403.57;446.56;446.56
11.10.2021 17:00:00;11.10.2021 18:00:00;1088.94;416.59;416.59;436.8;436.8
11.10.2021 18:00:00;11.10.2021 19:00:00;1150.66;434.83;434.83;434.83;434.83
11.10.2021 19:00:00;11.10.2021 20:00:00;1151.65;432.95;432.95;432.95;432.95
11.10.2021 20:00:00;11.10.2021 21:00:00;1088.05;431.38;431.38;431.38;431.38
